Gene1  Gene2  oddsratio  pvalue     pearson    p_pval     HC
727897 7157   0.90993890 0.40110570 NA         NA         NA       
727897 23037  3.00590690 0.99975270 NA         NA         NA       
727897 996    2.75118860 0.99947730 NA         NA         NA       
727897 11173  3.31156890 0.99989110 NA         NA         NA       
727897 94025  0.46656100 0.00033470 -0.0505793 0.19335060 0.0110642
727897 113146 0.96816020 0.50000000 NA         NA         NA       
727897 51168  2.75118860 0.99947730 NA         NA         NA       
727897 6098   3.31156890 0.99989110 NA         NA         NA       
727897 54882  3.00590690 0.99975270 NA         NA         NA       
727897 2186   3.31156890 0.99989110 NA         NA         NA       
727897 388697 2.75118860 0.99947730 NA         NA         NA       
727897 22999  3.31156890 0.99989110 NA         NA         NA       
727897 667    1.15010190 0.74541260 NA         NA         NA       
727897 987    3.00590690 0.99975270 NA         NA         NA       
727897 57169  3.31156890 0.99989110 NA         NA         NA       
727897 5903   2.05071320 0.99415700 NA         NA         NA       
727897 288    1.55037360 0.95417710 NA         NA         NA       
727897 675    3.31156890 0.99989110 NA         NA         NA       
727897 26057  3.00590690 0.99975270 NA         NA         NA       
727897 3339   3.31156890 0.99989110 NA         NA         NA       
727897 57453  3.00590690 0.99975270 NA         NA         NA       
727897 8924   1.71890900 0.97770250 NA         NA         NA       
727897 9947   1.92709980 0.99051180 NA         NA         NA       
727897 9620   2.19080820 0.99655330 NA         NA         NA       
727897 1657   3.00590690 0.99975270 NA         NA         NA       
727897 144132 2.53565770 0.99896380 NA         NA         NA       
727897 56252  2.75118860 0.99947730 NA         NA         NA       
727897 84033  2.05071320 0.99415700 NA         NA         NA       
727897 1769   1.81722130 0.98518860 NA         NA         NA       
727897 23215  2.75118860 0.99947730 NA         NA         NA       
727897 57568  3.31156890 0.99989110 NA         NA         NA       
727897 23524  3.00590690 0.99975270 NA         NA         NA       
727897 1062   3.31156890 0.99989110 NA         NA         NA       
727897 253959 3.00590690 0.99975270 NA         NA         NA       
727897 9732   3.00590690 0.99975270 NA         NA         NA       
727897 2201   2.75118860 0.99947730 NA         NA         NA       
727897 7399   1.35023770 0.89060060 NA         NA         NA       
