Gene1  Gene2  oddsratio  pvalue     pearson    p_pval     HC
6262   5314   1.78547300 0.96259100 NA         NA         NA       
6262   1769   1.78547300 0.96259100 NA         NA         NA       
6262   388698 1.78547300 0.96259100 NA         NA         NA       
23224  114788 0.48447890 0.01945670 0.00830520 0.85824120 0.0002734
23224  7399   0.48447890 0.01945670 0.00830520 0.85824120 0.0002734
23224  6261   1.28119330 0.79101420 NA         NA         NA       
23224  4619   0.93126390 0.50000000 NA         NA         NA       
23224  4036   1.00000000 0.57587330 NA         NA         NA       
23224  10178  0.93126390 0.50000000 NA         NA         NA       
23224  129684 1.28119330 0.79101420 NA         NA         NA       
23224  57451  1.17184040 0.72423880 NA         NA         NA       
23224  6710   1.07931090 0.65157870 NA         NA         NA       
23224  58508  1.17184040 0.72423880 NA         NA         NA       
23224  5925   0.93126390 0.50000000 NA         NA         NA       
23224  5649   1.41241690 0.84945370 NA         NA         NA       
23224  2312   0.87111970 0.42657440 NA         NA         NA       
23224  338    1.07931090 0.65157870 NA         NA         NA       
23224  8701   1.41241690 0.84945370 NA         NA         NA       
